Rank,Title,Type,Premiere,Genre,Watchtime,Watchtime in Million
7156,Seventeen,Movie,2019.0,Comedy,"1,300,000",1.3M
7157,Another Round,Movie,2020.0,Drama,"1,300,000",1.3M
7159,Shania Twain: Not Just a Girl,Movie,2022.0,Documentary,"1,300,000",1.3M
7160,The Gift,Movie,2015.0,Thriller,"1,300,000",1.3M
7161,Kaybedenler Kulübü Yolda,Movie,2018.0,Drama,"1,300,000",1.3M
7163,The Girl in the Spider's Web,Movie,2018.0,Crime,"1,300,000",1.3M
7168,The House with a Clock in Its Walls,Movie,2018.0,Fantasy,"1,300,000",1.3M
7169,As Good as It Gets,Movie,1997.0,Romance,"1,300,000",1.3M
7172,Kevin Hart: I'm a Grown Little Man,Movie,2009.0,Stand-Up,"1,300,000",1.3M
7173,The Jackal,Movie,1997.0,Action,"1,300,000",1.3M
7176,The Land of Steady Habits,Movie,2018.0,Comedy,"1,300,000",1.3M
7177,Asterix: The Mansions of the Gods,Movie,2014.0,Animation,"1,300,000",1.3M
7179,The LEGO Ninjago Movie,Movie,2017.0,Animation,"1,300,000",1.3M
7181,Till Luck Do Us Part,Movie,2012.0,Comedy,"1,300,000",1.3M
7182,The Man Without Gravity,Movie,2019.0,Fantasy,"1,300,000",1.3M
7184,King of Thieves,Movie,2018.0,Action,"1,300,000",1.3M
7185,Babel,Movie,2006.0,Drama,"1,300,000",1.3M
7186,The Many Saints of Newark,Movie,2021.0,Drama,"1,300,000",1.3M
7187,Bad Moms,Movie,2016.0,Comedy,"1,300,000",1.3M
7189,Badla,Movie,2019.0,Crime,"1,300,000",1.3M
7190,Barefoot,Movie,2014.0,Comedy,"1,300,000",1.3M
7191,Knockaround Guys,Movie,2001.0,Crime,"1,300,000",1.3M
7192,The Missing,Movie,2003.0,Western,"1,300,000",1.3M
7194,My Spy,Movie,2020.0,Comedy,"1,300,000",1.3M
7195,The Nanny Diaries,Movie,2007.0,Comedy,"1,300,000",1.3M
7197,Kumari,Movie,2022.0,Horror,"1,300,000",1.3M
7198,Bizim Köyün Şarkisi,Movie,2018.0,Comedy,"1,300,000",1.3M
7201,Lagaan: Once Upon a Time in India,Movie,2001.0,Romance,"1,300,000",1.3M
7202,Legend of the Fist: The Return of Chen Zhen,Movie,2010.0,Action,"1,300,000",1.3M
7204,Liar Liar,Movie,1997.0,Comedy,"1,300,000",1.3M
7206,Limitless,Movie,2011.0,Thriller,"1,300,000",1.3M
7208,Love Like the Falling Petals,Movie,2022.0,Drama,"1,300,000",1.3M
7209,"Love, Rosie",Movie,2014.0,Romance,"1,300,000",1.3M
7212,Madeline,Movie,1998.0,Drama,"1,300,000",1.3M
7216,New Year's Eve,Movie,2011.0,Romance,"1,300,000",1.3M
7217,Mako,Movie,2021.0,Thriller,"1,300,000",1.3M
7218,Norm of the North,Movie,2016.0,Animation,"1,300,000",1.3M
7219,What We Wanted,Movie,2020.0,Drama,"1,300,000",1.3M
7220,Burning Patience,Movie,2022.0,Drama,"1,300,000",1.3M
7222,Nothing to Hide,Movie,2018.0,Comedy,"1,300,000",1.3M
7225,Woman in Gold,Movie,2015.0,Drama,"1,300,000",1.3M
7227,Xico's Journey,Movie,2020.0,Animation,"1,300,000",1.3M
7229,Eltilerin Savaşi,Movie,2020.0,Comedy,"1,300,000",1.3M
7230,Slender Man,Movie,2018.0,Horror,"1,300,000",1.3M
7232,Carmen Sandiego: To Steal or Not to Steal,Movie,2020.0,Animation,"1,300,000",1.3M
7233,Spellbound,Movie,2023.0,Comedy,"1,300,000",1.3M
7234,xXx: Return of Xander Cage,Movie,2017.0,Action,"1,300,000",1.3M
7235,Obara'M,Movie,2022.0,Drama,"1,300,000",1.3M
7238,October Sky,Movie,1999.0,Drama,"1,300,000",1.3M
7241,Special Escort,Movie,2007.0,Comedy,"1,300,000",1.3M
7242,Christmas with a View,Movie,2018.0,Romance,"1,300,000",1.3M
7243,Stree,Movie,2018.0,Horror,"1,300,000",1.3M
7244,City of Lies,Movie,2018.0,Crime,"1,300,000",1.3M
7245,Once Upon a Time in the West,Movie,1968.0,Western,"1,300,000",1.3M
7246,Ya veremos,Movie,2018.0,Drama,"1,300,000",1.3M
7248,Come Sunday,Movie,2018.0,Drama,"1,300,000",1.3M
7250,Confessions of a Brazilian Call Girl,Movie,2011.0,Biography,"1,300,000",1.3M
7251,One Small Problem,Movie,2020.0,Comedy,"1,300,000",1.3M
7252,Confidential Assignment,Movie,2017.0,Action,"1,300,000",1.3M
7253,Open Season: Scared Silly,Movie,2015.0,Animation,"1,300,000",1.3M
7255,Paranormal Activity,Movie,2009.0,Horror,"1,300,000",1.3M
7256,Cook Up a Storm,Movie,2017.0,Comedy,"1,300,000",1.3M
7257,Yes Man,Movie,2008.0,Comedy,"1,300,000",1.3M
7258,Crimson Peak,Movie,2015.0,Horror,"1,300,000",1.3M
7261,Pickpockets,Movie,2018.0,Crime,"1,300,000",1.3M
7263,Pihu,Movie,2018.0,Drama,"1,300,000",1.3M
7264,Taylor Tomlinson: Quarter-Life Crisis,Movie,2020.0,Stand-Up,"1,300,000",1.3M
7265,Dolly Parton: Here I Am,Movie,2019.0,Documentary,"1,300,000",1.3M
7269,DSP,Movie,2022.0,Action,"1,300,000",1.3M
7271,Dude,Movie,2018.0,Comedy,"1,300,000",1.3M
7278,The Body,Movie,2012.0,Crime,"1,300,000",1.3M
7282,A Dog's Journey,Movie,2019.0,Drama,"1,300,000",1.3M
7283,A Family,Movie,2021.0,Crime,"1,300,000",1.3M
7284,Oloture,Movie,2020.0,Crime,"1,300,000",1.3M
7286,The Pink Panther 2,Movie,2009.0,Comedy,"1,300,000",1.3M
7287,Acts of Vengeance,Movie,2017.0,Action,"1,300,000",1.3M
7289,Mamma Mia!,Movie,2008.0,Musical,"1,300,000",1.3M
7291,Man of God,Movie,2021.0,Biography,"1,300,000",1.3M
7293,The Replacement Killers,Movie,1998.0,Action,"1,300,000",1.3M
7294,Man of Tai Chi,Movie,2013.0,Action,"1,300,000",1.3M
7296,The Trip 6,Movie,2021.0,Comedy,"1,300,000",1.3M
7297,Elisa & Marcela,Movie,2019.0,Drama,"1,300,000",1.3M
7299,"Manta, Manta",Movie,1991.0,Comedy,"1,300,000",1.3M
7300,Escape Plan 2: Hades,Movie,2018.0,Action,"1,300,000",1.3M
7302,Fantastic Mr. Fox,Movie,2009.0,Crime,"1,300,000",1.3M
7303,The Rugrats Movie,Movie,1998.0,Animation,"1,300,000",1.3M
7306,Freedom Writers,Movie,2007.0,Crime,"1,300,000",1.3M
7307,The Secret of My Success,Movie,1987.0,Comedy,"1,300,000",1.3M
7309,Master,Movie,2016.0,Action,"1,300,000",1.3M
7310,Fullmetal Alchemist,Movie,2017.0,Fantasy,"1,300,000",1.3M
7312,Ghost Town,Movie,2008.0,Comedy,"1,300,000",1.3M
7314,Ghostbusters,Movie,1984.0,Horror,"1,300,000",1.3M
7317,Metallica: Some Kind of Monster,Movie,2004.0,Documentary,"1,300,000",1.3M
7318,Mission: Joy (Finding Happiness in Troubled Times),Movie,2022.0,Documentary,"1,200,000",1.2M
7319,Wish Upon a Unicorn,Movie,2020.0,Adventure,"1,200,000",1.2M
7322,Captain Underpants: Mega Blissmas,Movie,2020.0,Animation,"1,200,000",1.2M
7324,Rambo,Movie,2008.0,Action,"1,200,000",1.2M
7329,Inang Yaya,Movie,2006.0,Drama,"1,200,000",1.2M
7330,Caught Out: Crime. Corruption.Cricket.,Movie,2023.0,Documentary,"1,200,000",1.2M
7332,Yevadu,Movie,2014.0,Action,"1,200,000",1.2M
7333,Mubarakan,Movie,2017.0,Comedy,"1,200,000",1.2M
7334,"Celeste Barber: Fine, thanks",Movie,2023.0,Stand-Up,"1,200,000",1.2M
7336,My Best Friend's Wedding,Movie,2019.0,Comedy,"1,200,000",1.2M
7337,Cem Yılmaz: Diamond Elite Platinum Plus,Movie,2021.0,Stand-Up,"1,200,000",1.2M
7339,Charlie's Angels: Full Throttle,Movie,2003.0,Action,"1,200,000",1.2M
7346,Clash of the Titans,Movie,2010.0,Fantasy,"1,200,000",1.2M
7351,Collateral Beauty,Movie,2016.0,Drama,"1,200,000",1.2M
7353,Family Blood,Movie,2018.0,Horror,"1,200,000",1.2M
7355,Meus 15 Anos,Movie,2017.0,Comedy,"1,200,000",1.2M
7362,American Son,Movie,2019.0,Drama,"1,200,000",1.2M
7364,Really Love,Movie,2020.0,Romance,"1,200,000",1.2M
7366,Reroute,Movie,2022.0,Thriller,"1,200,000",1.2M
7367,An American Haunting,Movie,2005.0,Horror,"1,200,000",1.2M
7368,Nikamma,Movie,2022.0,Comedy,"1,200,000",1.2M
7369,Nneka the Pretty Serpent,Movie,2020.0,Horror,"1,200,000",1.2M
7370,Romeo Akbar Walter,Movie,2019.0,Drama,"1,200,000",1.2M
7371,Gaga: Five Foot Two,Movie,2017.0,Documentary,"1,200,000",1.2M
7372,No Escape Room,Movie,2018.0,Horror,"1,200,000",1.2M
7373,Sacred 2,Movie,2022.0,Horror,"1,200,000",1.2M
7375,Sanju,Movie,2018.0,Drama,"1,200,000",1.2M
7377,Ante... Sundaraniki!,Movie,2022.0,Comedy,"1,200,000",1.2M
7378,Joseph: King of Dreams,Movie,2000.0,Animation,"1,200,000",1.2M
7379,Saw,Movie,2004.0,Horror,"1,200,000",1.2M
7382,Geng: Pengembaraan bermula,Movie,2009.0,Animation,"1,200,000",1.2M
7383,Gibby,Movie,2016.0,Adventure,"1,200,000",1.2M
7384,Girl,Movie,2020.0,Thriller,"1,200,000",1.2M
7385,Self/less,Movie,2015.0,Science Fiction,"1,200,000",1.2M
7386,Grandma's Wedding,Movie,2019.0,Comedy,"1,200,000",1.2M
7387,Single All the Way,Movie,2021.0,Romance,"1,200,000",1.2M
7388,Half Past Dead,Movie,2002.0,Action,"1,200,000",1.2M
7389,"Hallelujah: Leonard Cohen, A Journey, A Song",Movie,2022.0,Concerts,"1,200,000",1.2M
7390,Skandal! Bringing Down Wirecard,Movie,2022.0,Documentary,"1,200,000",1.2M
7391,Halloween Kills,Movie,2021.0,Horror,"1,200,000",1.2M
7392,June & Kopi,Movie,2021.0,Drama,"1,200,000",1.2M
7393,Happiest Season,Movie,2020.0,Romance,"1,200,000",1.2M
7394,Snow White: A Tale of Terror,Movie,1997.0,Fantasy,"1,200,000",1.2M
7395,Happy Feet,Movie,2006.0,Animation,"1,200,000",1.2M
7396,Kangaroo Valley,Movie,2022.0,Documentary,"1,200,000",1.2M
7397,Hell on the Border,Movie,2019.0,Biography,"1,200,000",1.2M
7399,Something New,Movie,2006.0,Romance,"1,200,000",1.2M
7400,Here Today,Movie,2021.0,Comedy,"1,200,000",1.2M
7401,Special Correspondents,Movie,2016.0,Comedy,"1,200,000",1.2M
7402,Kardec,Movie,2019.0,Biography,"1,200,000",1.2M
7403,Spirit Riding Free: Spirit of Christmas,Movie,2019.0,Animation,"1,200,000",1.2M
7407,Omerta: 6/12,Movie,2021.0,Action,"1,200,000",1.2M
7408,Khun Pan,Movie,2016.0,Action,"1,200,000",1.2M
7410,Audrie & Daisy,Movie,2016.0,Documentary,"1,200,000",1.2M
7411,Ayalvaashi,Movie,2023.0,Comedy,"1,200,000",1.2M
7412,Babe,Movie,1995.0,Adventure,"1,200,000",1.2M
7413,Babyteeth,Movie,2020.0,Drama,"1,200,000",1.2M
7417,The Lovebirds,Movie,2020.0,Comedy,"1,200,000",1.2M
7419,The Mechanic,Movie,2011.0,Action,"1,200,000",1.2M
7421,Barbie & Her Sisters in a Puppy Chase,Movie,2016.0,Animation,"1,200,000",1.2M
7423,The Northman,Movie,2022.0,Adventure,"1,200,000",1.2M
7424,Barbie as The Princess & the Pauper,Movie,2004.0,Animation,"1,200,000",1.2M
7425,Kurup,Movie,2021.0,Crime,"1,200,000",1.2M
7426,The Order of Things,Movie,2022.0,Documentary,"1,200,000",1.2M
7427,Left Behind,Movie,2014.0,Action,"1,200,000",1.2M
7428,Bennett's War,Movie,2019.0,Drama,"1,200,000",1.2M
7430,Little Boy,Movie,2015.0,Fantasy,"1,200,000",1.2M
7431,The Phantom,Movie,2021.0,Documentary,"1,200,000",1.2M
7432,The Room,Movie,2019.0,Drama,"1,200,000",1.2M
7433,Look Who's Talking,Movie,1989.0,Comedy,"1,200,000",1.2M
7434,Bibi and Tina: Girls Versus Boys,Movie,2016.0,Fantasy,"1,200,000",1.2M
7435,Luka Chuppi,Movie,2019.0,Comedy,"1,200,000",1.2M
7436,The Sky Is Pink,Movie,2019.0,Romance,"1,200,000",1.2M
7438,The Space Between The Lines,Movie,2019.0,Drama,"1,200,000",1.2M
7440,The Throwaways,Movie,2015.0,Thriller,"1,200,000",1.2M
7444,The Warning,Movie,2018.0,Thriller,"1,200,000",1.2M
7446,Malignant,Movie,2021.0,Horror,"1,200,000",1.2M
7447,Thomas & Friends: Race For The Sodor Cup,Movie,2021.0,Animation,"1,200,000",1.2M
7449,Margot at the Wedding,Movie,2007.0,Drama,"1,200,000",1.2M
7450,True: Friendship Day,Movie,2020.0,Animation,"1,200,000",1.2M
7451,Married to Work,Movie,2023.0,Romance,"1,200,000",1.2M
7452,True: Rainbow Rescue,Movie,2020.0,Animation,"1,200,000",1.2M
7453,Maybe I Do,Movie,2023.0,Comedy,"1,200,000",1.2M
7460,Corpse Bride,Movie,2005.0,Animation,"1,200,000",1.2M
7462,Cosmic Sin,Movie,2021.0,Science Fiction,"1,200,000",1.2M
7466,Only You,Movie,1994.0,Romance,"1,200,000",1.2M
7468,Operation Romeo,Movie,2022.0,Drama,"1,200,000",1.2M
7469,Dante's Peak,Movie,1997.0,Thriller,"1,200,000",1.2M
7470,Orgasm Inc: The Story of OneTaste,Movie,2022.0,Documentary,"1,200,000",1.2M
7471,Our Happy Holiday,Movie,2018.0,Comedy,"1,200,000",1.2M
7472,Dark October,Movie,2023.0,Drama,"1,200,000",1.2M
7474,Pagglait,Movie,2021.0,Drama,"1,200,000",1.2M
7475,Paw Patrol: Mighty Pups,Movie,2019.0,Animation,"1,200,000",1.2M
7476,Playmobil: The Movie,Movie,2019.0,Animation,"1,200,000",1.2M
7478,Dasvi,Movie,2022.0,Drama,"1,200,000",1.2M
7479,The Action Pack Saves Christmas,Movie,2022.0,Animation,"1,200,000",1.2M
7480,De Bellinga's: Huis op stelten,Movie,2022.0,Comedy,"1,200,000",1.2M
7481,Polis Evo 2,Movie,2018.0,Action,"1,200,000",1.2M
7483,The Age of Innocence,Movie,1993.0,Romance,"1,200,000",1.2M
7487,The American,Movie,2010.0,Thriller,"1,200,000",1.2M
7489,The Big Wedding,Movie,2013.0,Comedy,"1,200,000",1.2M
7492,High Society,Movie,2018.0,Drama,"1,200,000",1.2M
7495,The Book of Henry,Movie,2017.0,Drama,"1,200,000",1.2M
7496,Dreamworks Holiday Classics,Movie,2012.0,Animation,"1,200,000",1.2M
7498,Earthquake,Movie,1974.0,Thriller,"1,200,000",1.2M
7499,Etharkkum Thunindhavan,Movie,2022.0,Drama,"1,200,000",1.2M
7503,Hitman,Movie,2007.0,Thriller,"1,200,000",1.2M
7504,Private Life,Movie,2018.0,Drama,"1,200,000",1.2M
7505,Blue Jay,Movie,2016.0,Action,"1,200,000",1.2M
7507,The Cobbler,Movie,2014.0,Comedy,"1,200,000",1.2M
7508,Punisher: War Zone,Movie,2008.0,Superhero,"1,200,000",1.2M
7509,The Eye,Movie,2008.0,Horror,"1,200,000",1.2M
7510,Pyaar Ka Punchnama 2,Movie,2015.0,Romance,"1,200,000",1.2M
7512,The Figo Affair: The Transfer that Changed Football,Movie,2022.0,Documentary,"1,200,000",1.2M
7515,"The Gangster, the Cop, the Devil",Movie,2019.0,Action,"1,200,000",1.2M
7516,Racionais MC's: From the Streets of São Paulo,Movie,2022.0,Musical,"1,200,000",1.2M
7518,Homunculus,Movie,2021.0,Fantasy,"1,200,000",1.2M
7519,The Illusionist,Movie,2006.0,Drama,"1,200,000",1.2M
7520,The Last Full Measure,Movie,2020.0,War,"1,200,000",1.2M
7522,50 First Dates,Movie,2004.0,Romance,"1,200,000",1.2M
7525,Bosch & Rockit,Movie,2022.0,Drama,"1,200,000",1.2M
7526,Hulk,Movie,2003.0,Superhero,"1,200,000",1.2M
7533,ID2: Shadwell Army,Movie,2016.0,Action,"1,200,000",1.2M
7534,Addams Family Values,Movie,1993.0,Comedy,"1,200,000",1.2M
7535,Identity,Movie,2003.0,Thriller,"1,200,000",1.2M
7536,Aykut Enişte 2,Movie,2021.0,Comedy,"1,200,000",1.2M
7539,Indoo Ki Jawani,Movie,2020.0,Comedy,"1,200,000",1.2M
7540,Insidious,Movie,2010.0,Horror,"1,200,000",1.2M
7543,Ajeeb Daastaans,Movie,2021.0,Drama,"1,200,000",1.2M
7547,Waist Deep,Movie,2006.0,Action,"1,200,000",1.2M
7548,Jackass: The Movie,Movie,2002.0,Comedy,"1,200,000",1.2M
7549,"Jakarta, City of Dreamers",Movie,2022.0,Drama,"1,200,000",1.2M
7550,Jimmy Carr: His Dark Material,Movie,2021.0,Stand-Up,"1,200,000",1.2M
7552,Watcher,Movie,2022.0,Thriller,"1,200,000",1.2M
7553,Buba,Movie,2022.0,Comedy,"1,200,000",1.2M
7554,Bulbbul,Movie,2020.0,Horror,"1,200,000",1.2M
7557,Saving Private Ryan,Movie,1998.0,War,"1,100,000",1.1M
7558,Have a Good Trip: Adventures in Psychedelics,Movie,2020.0,Documentary,"1,100,000",1.1M
7559,Our Love,Movie,,Drama,"1,100,000",1.1M
7560,Deep,Movie,2021.0,Science Fiction,"1,100,000",1.1M
7561,Scary Stories to Tell in the Dark,Movie,2019.0,Horror,"1,100,000",1.1M
7562,Def Comedy Jam 25,Movie,2017.0,Comedy,"1,100,000",1.1M
7563,Seaspiracy,Movie,2021.0,Documentary,"1,100,000",1.1M
7564,He Never Died,Movie,2015.0,Fantasy,"1,100,000",1.1M
7565,Outside In,Movie,2018.0,Drama,"1,100,000",1.1M
7566,Sebastian Maniscalco: What's Wrong with People?,Movie,2012.0,Stand-Up,"1,100,000",1.1M
7567,Descendant,Movie,2022.0,Documentary,"1,100,000",1.1M
7570,Heaven's Seven,Movie,2002.0,Action,"1,100,000",1.1M
7571,Doctor,Movie,2021.0,Action,"1,100,000",1.1M
7573,Pawn,Movie,2020.0,Comedy,"1,100,000",1.1M
7576,Doraemon the Movie: Great Adventure in the Antarctic Kachi Kochi,Movie,,Animation,"1,100,000",1.1M
7577,Seratus,Movie,2022.0,Action,"1,100,000",1.1M
7578,Sergio,Movie,2020.0,Drama,"1,100,000",1.1M
7580,Downton Abbey,Movie,2019.0,Drama,"1,100,000",1.1M
7581,Shaandaar,Movie,2015.0,Comedy,"1,100,000",1.1M
7583,Precious Cargo,Movie,2016.0,Action,"1,100,000",1.1M
7587,Thoroughbred,Movie,2016.0,Crime,"1,100,000",1.1M
7588,100 Meters,Movie,2016.0,Biography,"1,100,000",1.1M
7589,Shimmer Lake,Movie,2017.0,Crime,"1,100,000",1.1M
7590,23 Walks,Movie,2020.0,Comedy,"1,100,000",1.1M
7593,Three Thousand Years of Longing,Movie,2022.0,Fantasy,"1,100,000",1.1M
7594,Snowden,Movie,2016.0,Biography,"1,100,000",1.1M
7595,24 Hours to Live,Movie,2017.0,Action,"1,100,000",1.1M
7598,3 Ninjas Kick Back,Movie,1994.0,Action,"1,100,000",1.1M
7599,How to Train Your Dragon - Legends,Movie,2010.0,Animation,"1,100,000",1.1M
7600,Premium Rush,Movie,2012.0,Thriller,"1,100,000",1.1M
7602,4 Kings,Movie,2021.0,Action,"1,100,000",1.1M
7604,Hell or High Water,Movie,2016.0,Drama,"1,100,000",1.1M
7605,Standing Tall,Movie,2015.0,Drama,"1,100,000",1.1M
7606,Tom Papa: What a Day!,Movie,2022.0,Stand-Up,"1,100,000",1.1M
7608,Traffik,Movie,2018.0,Thriller,"1,100,000",1.1M
7610,StarBeam: Beaming in the New Year,Movie,2021.0,Animation,"1,100,000",1.1M
7612,Trailer Park Boys: Countdown to Liquor Day,Movie,2009.0,Comedy,"1,100,000",1.1M
7613,A Cowgirl's Song,Movie,2022.0,Drama,"1,100,000",1.1M
7615,A Witches' Ball,Movie,2017.0,Adventure,"1,100,000",1.1M
7616,Earthquake Bird,Movie,2019.0,Thriller,"1,100,000",1.1M
7620,Eastern Promises,Movie,2007.0,Crime,"1,100,000",1.1M
7621,Hey Arnold! The Jungle Movie,Movie,2017.0,Animation,"1,100,000",1.1M
7622,Lakshya,Movie,2004.0,War,"1,100,000",1.1M
7624,Eike: Tudo ou Nada,Movie,2022.0,Biography,"1,100,000",1.1M
7630,Resident Evil: Extinction,Movie,2007.0,Horror,"1,100,000",1.1M
7632,Beast,Movie,2022.0,Thriller,"1,100,000",1.1M
7633,Waiting for the Hearse,Movie,1985.0,Comedy,"1,100,000",1.1M
7634,Return to the Blue Lagoon,Movie,1991.0,Romance,"1,100,000",1.1M
7640,Honey Lemon Soda,Movie,2021.0,Comedy,"1,100,000",1.1M
7641,Vesper,Movie,2022.0,Adventure,"1,100,000",1.1M
7642,Ride or Die,Movie,2021.0,Romance,"1,100,000",1.1M
7643,Veteran,Movie,2015.0,Action,"1,100,000",1.1M
7644,"Liar, Liar, Vampire",Movie,2015.0,Comedy,"1,100,000",1.1M
7645,Robin Hood,Movie,2018.0,Adventure,"1,100,000",1.1M
7649,Benvenuti in casa Esposito,Movie,2021.0,Comedy,"1,100,000",1.1M
7653,Hot Girls Wanted,Movie,2015.0,Documentary,"1,100,000",1.1M
7655,Lokillo,Movie,2021.0,Comedy,"1,100,000",1.1M
7656,How to Be Really Bad,Movie,2018.0,Comedy,"1,100,000",1.1M
7658,How to Get Over a Breakup,Movie,2018.0,Comedy,"1,100,000",1.1M
7659,Believer,Movie,2018.0,Action,"1,100,000",1.1M
7662,Biggie: I Got a Story to Tell,Movie,2021.0,Documentary,"1,100,000",1.1M
7665,Bill Burr: Walk Your Way Out,Movie,2017.0,Stand-Up,"1,100,000",1.1M
7667,Bo Burnham: Inside,Movie,2021.0,Stand-Up,"1,100,000",1.1M
7669,Luccas Neto em: O Mapa do Tesouro 2,Movie,2021.0,Adventure,"1,100,000",1.1M
7672,Lucid Dream,Movie,2017.0,Science Fiction,"1,100,000",1.1M
7673,Humpty Sharma Ki Dulhania,Movie,2014.0,Romance,"1,100,000",1.1M
7674,"If It Don't Fit, Use a Bigger Hammer",Movie,2002.0,Comedy,"1,100,000",1.1M
7677,Lucky,Movie,2017.0,Drama,"1,100,000",1.1M
7678,M4M4,Movie,2020.0,Crime,"1,100,000",1.1M
7680,BoBoiBoy Movie 2,Movie,2019.0,Animation,"1,100,000",1.1M
7681,Magic Mike,Movie,2012.0,Comedy,"1,100,000",1.1M
7682,Major Payne,Movie,1995.0,Comedy,"1,100,000",1.1M
7683,State of Play,Movie,2009.0,Thriller,"1,100,000",1.1M
7684,Al Baad La Yazhab Lil Maazoun Marratain,Movie,2021.0,Comedy,"1,100,000",1.1M
7688,C'est tout pour moi,Movie,2017.0,Comedy,"1,100,000",1.1M
7691,Exorcist: The Beginning,Movie,2004.0,Horror,"1,100,000",1.1M
7693,Casino,Movie,1995.0,Drama,"1,100,000",1.1M
7694,Chandigarh Kare Aashiqui,Movie,2021.0,Comedy,"1,100,000",1.1M
7695,Men in Black II,Movie,2002.0,Science Fiction,"1,100,000",1.1M
7697,Child 44,Movie,2015.0,Crime,"1,100,000",1.1M
7698,Mersal,Movie,2017.0,Action,"1,100,000",1.1M
7700,Christmas Under Wraps,Movie,2014.0,Romance,"1,100,000",1.1M
7701,Superhero Movie,Movie,2008.0,Comedy,"1,100,000",1.1M
7702,Cici,Movie,2022.0,Drama,"1,100,000",1.1M
7704,Coin Heist,Movie,2017.0,Crime,"1,100,000",1.1M
7706,Crayon Shin-chan: My Moving Story! Cactus Large Attack!,Movie,2015.0,Animation,"1,100,000",1.1M
7707,Tell Me Who I Am,Movie,2019.0,Documentary,"1,100,000",1.1M
7709,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy,Movie,2021.0,Animation,"1,100,000",1.1M
7710,A la mala,Movie,2015.0,Romance,"1,100,000",1.1M
7711,Thalaivii,Movie,2021.0,Biography,"1,100,000",1.1M
7713,The Ant Bully,Movie,2006.0,Animation,"1,100,000",1.1M
7715,The Battleship Island,Movie,2017.0,Action,"1,100,000",1.1M
7720,The Cursed: Dead Man’s Prey,Movie,2021.0,Fantasy,"1,100,000",1.1M
7722,Lhong Fai,Movie,1990.0,Drama,"1,100,000",1.1M
7723,Footfairy,Movie,2020.0,Crime,"1,100,000",1.1M
7724,The Divine Fury,Movie,2019.0,Horror,"1,100,000",1.1M
7725,The Exorcism of Emily Rose,Movie,2005.0,Horror,"1,100,000",1.1M
7726,"For Better, For Worse",Movie,2019.0,Comedy,"1,100,000",1.1M
7727,The Getaway King,Movie,2021.0,Comedy,"1,100,000",1.1M
7731,Forgetting Sarah Marshall,Movie,2008.0,Comedy,"1,100,000",1.1M
7733,The Great Gatsby,Movie,2013.0,Drama,"1,100,000",1.1M
7735,When a Stranger Calls,Movie,2006.0,Horror,"1,100,000",1.1M
7737,Midnight at the Magnolia,Movie,2020.0,Comedy,"1,100,000",1.1M
7738,Go! Go! Cory Carson: The Chrissy,Movie,2020.0,Animation,"1,100,000",1.1M
7739,Godse,Movie,2022.0,Action,"1,100,000",1.1M
7740,Goon: Last of the Enforcers,Movie,2017.0,Comedy,"1,100,000",1.1M
7742,Halloween,Movie,2007.0,Horror,"1,100,000",1.1M
7745,Hangman,Movie,2017.0,Crime,"1,100,000",1.1M
7746,Happiness Ever After,Movie,2021.0,Romance,"1,100,000",1.1M
7749,Misconduct,Movie,2016.0,Thriller,"1,100,000",1.1M
7751,Wild Bill,Movie,2011.0,Drama,"1,100,000",1.1M
7753,Aiyaary,Movie,2018.0,Action,"1,100,000",1.1M
7754,Without a Paddle,Movie,2004.0,Adventure,"1,100,000",1.1M
7756,Jackass Forever,Movie,2022.0,Comedy,"1,100,000",1.1M
7758,Mobile Suit Gundam Hathaway,Movie,2021.0,Animation,"1,100,000",1.1M
7760,The Invention of Lying,Movie,2009.0,Comedy,"1,100,000",1.1M
7762,Mollo tutto e apro un chiringuito,Movie,2021.0,Comedy,"1,100,000",1.1M
7764,Jeff Dunham: Relative Disaster,Movie,2017.0,Stand-Up,"1,100,000",1.1M
7765,Monster High: Freaky Fusion,Movie,2014.0,Animation,"1,100,000",1.1M
7767,Monster-in-Law,Movie,2005.0,Comedy,"1,100,000",1.1M
7769,Jo Koy: Comin’ In Hot,Movie,2019.0,Stand-Up,"1,100,000",1.1M
7770,The Legend of the Chupacabras,Movie,2016.0,Animation,"1,100,000",1.1M
7772,Jogi,Movie,2022.0,Crime,"1,100,000",1.1M
7774,Yesterday,Movie,2019.0,Comedy,"1,100,000",1.1M
7775,Always Amore,Movie,2022.0,Drama,"1,100,000",1.1M
7779,Juanita,Movie,2019.0,Drama,"1,100,000",1.1M
7784,My Hero Academia: Two Heroes,Movie,2018.0,Animation,"1,100,000",1.1M
7787,Annabelle Comes Home,Movie,2019.0,Horror,"1,100,000",1.1M
7788,Kapoor & Sons,Movie,2016.0,Drama,"1,100,000",1.1M
7789,The Other Side of the Mountain,Movie,1975.0,Biography,"1,100,000",1.1M
